,Unnamed: 0,이름,차량번호,링크,연식,주행거리,연료,배기량,색상,보증정보,가격,신차대비가격,옵션_선루프,옵션_파노라마선루프,옵션_열선앞,옵션_열선뒤,옵션_전방센서,옵션_후방센서,옵션_전방캠,옵션_후방캠,옵션_어라운드뷰,옵션_네비순정,보험이력등록,소유자변경횟수,사고상세_전손,사고상세_침수전손,사고상세_침수분손,사고상세_도난,보험_내차피해(횟수),보험_내차피해(가격),사고상세_타차가해(횟수),보험_타차피해(가격)
795,795,기아 더 뉴 카니발 2.2 디젤 9인승 하이리무진  노블레스 스페셜,차량번호 170하4115,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204564&gubun=K,2020.08,"39,700 km",디젤,"2,199 cc (202마력)",검정색,"60개월 / 100,000km",0원,소유,무,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
805,805,기아 카니발 4세대 2.2 디젤 9인승 노블레스,차량번호 194호9081,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2186840&gubun=K,2022.11?(23년형),20 km,디젤,"2,151 cc (202마력)",검정색,"60개월 / 100,000km",0원,소유,무,무,유,유,무,무,무,유,무,유,등록,,,,,,,,,
807,807,기아 카니발 4세대 3.5 가솔린 9인승  노블레스,차량번호 156호9678,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202058&gubun=K,2023.02,600 km,가솔린,"3,470 cc (294마력)",검정색,"60개월 / 100,000km",0원,소유,,,,,,,,,,,등록,,,,,,,,,
815,815,기아 더 뉴 카니발 2.2 디젤 9인승 하이리무진  노블레스 스페셜,차량번호 170하4115,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204564&gubun=K,2020.08,"39,700 km",디젤,"2,199 cc (202마력)",검정색,"60개월 / 100,000km",0원,소유,무,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
826,826,기아 카니발 4세대 2.2 디젤 9인승 노블레스,차량번호 194호9081,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2186840&gubun=K,2022.11?(23년형),20 km,디젤,"2,151 cc (202마력)",검정색,"60개월 / 100,000km",0원,소유,무,무,유,유,무,무,무,유,무,유,등록,,,,,,,,,
827,827,기아 카니발 4세대 3.5 가솔린 9인승  노블레스,차량번호 156호9678,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202058&gubun=K,2023.02,600 km,가솔린,"3,470 cc (294마력)",검정색,"60개월 / 100,000km",0원,소유,,,,,,,,,,,등록,,,,,,,,,
835,835,기아 더 뉴 카니발 2.2 디젤 9인승 하이리무진  노블레스 스페셜,차량번호 170하4115,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204564&gubun=K,2020.08,"39,700 km",디젤,"2,199 cc (202마력)",검정색,"60개월 / 100,000km",0원,소유,무,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
847,847,기아 카니발 4세대 2.2 디젤 9인승 노블레스,차량번호 194호9081,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2186840&gubun=K,2022.11?(23년형),20 km,디젤,"2,151 cc (202마력)",검정색,"60개월 / 100,000km",0원,소유,무,무,유,유,무,무,무,유,무,유,등록,,,,,,,,,
848,848,기아 카니발 4세대 3.5 가솔린 9인승  노블레스,차량번호 156호9678,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202058&gubun=K,2023.02,600 km,가솔린,"3,470 cc (294마력)",검정색,"60개월 / 100,000km",0원,소유,,,,,,,,,,,등록,,,,,,,,,
856,856,기아 더 뉴 카니발 2.2 디젤 9인승 하이리무진  노블레스 스페셜,차량번호 170하4115,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204564&gubun=K,2020.08,"39,700 km",디젤,"2,199 cc (202마력)",검정색,"60개월 / 100,000km",0원,소유,무,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1098,1098,쉐보레 트래버스 3.6 V6 레드라인,차량번호 249너6015,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2199461&gubun=K,2022.08,"7,824 km",가솔린,"3,564 cc (314마력)",검정색,정보없음,0원,운용,무,유,유,무,유,유,무,유,무,유,등록,,,,,,,,,
1118,1118,쉐보레 트래버스 3.6 V6 레드라인,차량번호 249너6015,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2199461&gubun=K,2022.08,"7,824 km",가솔린,"3,564 cc (314마력)",검정색,정보없음,0원,운용,무,유,유,무,유,유,무,유,무,유,등록,,,,,,,,,
1138,1138,쉐보레 트래버스 3.6 V6 레드라인,차량번호 249너6015,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2199461&gubun=K,2022.08,"7,824 km",가솔린,"3,564 cc (314마력)",검정색,정보없음,0원,운용,무,유,유,무,유,유,무,유,무,유,등록,,,,,,,,,
1162,1162,쉐보레 트래버스 3.6 V6 레드라인,차량번호 249너6015,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2199461&gubun=K,2022.08,"7,824 km",가솔린,"3,564 cc (314마력)",검정색,정보없음,0원,운용,무,유,유,무,유,유,무,유,무,유,등록,,,,,,,,,
1182,1182,쉐보레 트래버스 3.6 V6 레드라인,차량번호 249너6015,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2199461&gubun=K,2022.08,"7,824 km",가솔린,"3,564 cc (314마력)",검정색,정보없음,0원,운용,무,유,유,무,유,유,무,유,무,유,등록,,,,,,,,,
1202,1202,쉐보레 트래버스 3.6 V6 레드라인,차량번호 249너6015,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2199461&gubun=K,2022.08,"7,824 km",가솔린,"3,564 cc (314마력)",검정색,정보없음,0원,운용,무,유,유,무,유,유,무,유,무,유,등록,,,,,,,,,
1222,1222,쉐보레 트래버스 3.6 V6 레드라인,차량번호 249너6015,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2199461&gubun=K,2022.08,"7,824 km",가솔린,"3,564 cc (314마력)",검정색,정보없음,0원,운용,무,유,유,무,유,유,무,유,무,유,등록,,,,,,,,,
1328,1328,벤츠  10세대  E450 4매틱 익스클루시브???,차량번호 312나7759,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2187239&gubun=I,2020.04,"52,000 km",가솔린,"2,996 cc (367마력)",흰색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1329,1329,벤츠  10세대  E300e 4매틱 익스클루시브???,차량번호 378조2633,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202914&gubun=I,2020.09,"20,000 km",가솔린 하이브리드,"1,991 cc (320마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1330,1330,벤츠  10세대  E300e 4매틱 익스클루시브???,차량번호 177보9342,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2190382&gubun=I,2022.02,"11,800 km",가솔린 하이브리드,"1,991 cc (320마력)",진청색 (노빅 블루),"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1332,1332,벤츠  10세대  E450 4매틱 카브리올레 -???,차량번호 307부9977,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2198674&gubun=I,2021.03,"16,000 km",가솔린,"2,999 cc (367마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,무,유,무,유,유,유,유,유,유,등록,,,,,,,,,
1336,1336,벤츠  10세대  E350 4매틱 익스클루시브???,차량번호 112부1940,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204212&gubun=I,2023.00,99 km,가솔린,"1,991 cc (299마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1338,1338,벤츠  10세대  E450 4매틱 카브리올레 -???,차량번호 06무2442,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2187267&gubun=I,2019.07,"54,300 km",가솔린,"2,996 cc (367마력)",흰색,불가,[가격상담],준비중,무,무,유,무,유,유,유,유,유,유,미등록,,,,,,,,,
1339,1339,벤츠  10세대  E53 AMG 4매틱+ -???,차량번호 353거4878,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2168044&gubun=I,2021.05,"10,000 km",가솔린,"2,999 cc (435마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1340,1340,벤츠  10세대  E250 아방가르드???,차량번호 304더8889,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203257&gubun=I,2019.12?(20년형),"31,000 km",가솔린,"1,991 cc (211마력)",흰색,만료,[가격상담],준비중,유,무,유,유,유,유,무,유,무,유,미등록,,,,,,,,,
1341,1341,벤츠  10세대  E220 d 아방가르드???,차량번호 391마3238,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204135&gubun=I,2019.10,"39,000 km",디젤,"1,950 cc (194마력)",흰색,불가,[가격상담],준비중,유,무,유,무,유,유,무,유,무,유,미등록,,,,,,,,,
1342,1342,벤츠  10세대  E350 4매틱 AMG 라인???,차량번호 107고8863,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202241&gubun=I,2020.11?(21년형),"16,900 km",가솔린,"1,991 cc (299마력)",청색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1343,1343,벤츠  10세대  E350 4매틱 AMG 라인???,차량번호 141도7387,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205183&gubun=I,2021.04,"23,450 km",가솔린,"1,991 cc (299마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1348,1348,벤츠  10세대  E450 4매틱 익스클루시브???,차량번호 312나7759,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2187239&gubun=I,2020.04,"52,000 km",가솔린,"2,996 cc (367마력)",흰색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1349,1349,벤츠  10세대  E300e 4매틱 익스클루시브???,차량번호 378조2633,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202914&gubun=I,2020.09,"20,000 km",가솔린 하이브리드,"1,991 cc (320마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1350,1350,벤츠  10세대  E300e 4매틱 익스클루시브???,차량번호 177보9342,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2190382&gubun=I,2022.02,"11,800 km",가솔린 하이브리드,"1,991 cc (320마력)",진청색 (노빅 블루),"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1352,1352,벤츠  10세대  E450 4매틱 카브리올레 -???,차량번호 307부9977,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2198674&gubun=I,2021.03,"16,000 km",가솔린,"2,999 cc (367마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,무,유,무,유,유,유,유,유,유,등록,,,,,,,,,
1356,1356,벤츠  10세대  E350 4매틱 익스클루시브???,차량번호 112부1940,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204212&gubun=I,2023.00,99 km,가솔린,"1,991 cc (299마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1358,1358,벤츠  10세대  E450 4매틱 카브리올레 -???,차량번호 06무2442,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2187267&gubun=I,2019.07,"54,300 km",가솔린,"2,996 cc (367마력)",흰색,불가,[가격상담],준비중,무,무,유,무,유,유,유,유,유,유,미등록,,,,,,,,,
1359,1359,벤츠  10세대  E53 AMG 4매틱+ -???,차량번호 353거4878,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2168044&gubun=I,2021.05,"10,000 km",가솔린,"2,999 cc (435마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1360,1360,벤츠  10세대  E250 아방가르드???,차량번호 304더8889,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203257&gubun=I,2019.12?(20년형),"31,000 km",가솔린,"1,991 cc (211마력)",흰색,만료,[가격상담],준비중,유,무,유,유,유,유,무,유,무,유,미등록,,,,,,,,,
1361,1361,벤츠  10세대  E220 d 아방가르드???,차량번호 391마3238,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204135&gubun=I,2019.10,"39,000 km",디젤,"1,950 cc (194마력)",흰색,불가,[가격상담],준비중,유,무,유,무,유,유,무,유,무,유,미등록,,,,,,,,,
1362,1362,벤츠  10세대  E350 4매틱 AMG 라인???,차량번호 107고8863,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202241&gubun=I,2020.11?(21년형),"16,900 km",가솔린,"1,991 cc (299마력)",청색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1363,1363,벤츠  10세대  E350 4매틱 AMG 라인???,차량번호 141도7387,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205183&gubun=I,2021.04,"23,450 km",가솔린,"1,991 cc (299마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1368,1368,벤츠  10세대  E450 4매틱 익스클루시브???,차량번호 312나7759,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2187239&gubun=I,2020.04,"52,000 km",가솔린,"2,996 cc (367마력)",흰색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1369,1369,벤츠  10세대  E300e 4매틱 익스클루시브???,차량번호 378조2633,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202914&gubun=I,2020.09,"20,000 km",가솔린 하이브리드,"1,991 cc (320마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1370,1370,벤츠  10세대  E300e 4매틱 익스클루시브???,차량번호 177보9342,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2190382&gubun=I,2022.02,"11,800 km",가솔린 하이브리드,"1,991 cc (320마력)",진청색 (노빅 블루),"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1372,1372,벤츠  10세대  E450 4매틱 카브리올레 -???,차량번호 307부9977,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2198674&gubun=I,2021.03,"16,000 km",가솔린,"2,999 cc (367마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,무,유,무,유,유,유,유,유,유,등록,,,,,,,,,
1376,1376,벤츠  10세대  E350 4매틱 익스클루시브???,차량번호 112부1940,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204212&gubun=I,2023.00,99 km,가솔린,"1,991 cc (299마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1378,1378,벤츠  10세대  E450 4매틱 카브리올레 -???,차량번호 06무2442,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2187267&gubun=I,2019.07,"54,300 km",가솔린,"2,996 cc (367마력)",흰색,불가,[가격상담],준비중,무,무,유,무,유,유,유,유,유,유,미등록,,,,,,,,,
1379,1379,벤츠  10세대  E53 AMG 4매틱+ -???,차량번호 353거4878,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2168044&gubun=I,2021.05,"10,000 km",가솔린,"2,999 cc (435마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1380,1380,벤츠  10세대  E250 아방가르드???,차량번호 304더8889,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203257&gubun=I,2019.12?(20년형),"31,000 km",가솔린,"1,991 cc (211마력)",흰색,만료,[가격상담],준비중,유,무,유,유,유,유,무,유,무,유,미등록,,,,,,,,,
1381,1381,벤츠  10세대  E220 d 아방가르드???,차량번호 391마3238,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204135&gubun=I,2019.10,"39,000 km",디젤,"1,950 cc (194마력)",흰색,불가,[가격상담],준비중,유,무,유,무,유,유,무,유,무,유,미등록,,,,,,,,,
1382,1382,벤츠  10세대  E350 4매틱 AMG 라인???,차량번호 107고8863,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202241&gubun=I,2020.11?(21년형),"16,900 km",가솔린,"1,991 cc (299마력)",청색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1383,1383,벤츠  10세대  E350 4매틱 AMG 라인???,차량번호 141도7387,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205183&gubun=I,2021.04,"23,450 km",가솔린,"1,991 cc (299마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1388,1388,벤츠  10세대  E450 4매틱 익스클루시브???,차량번호 312나7759,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2187239&gubun=I,2020.04,"52,000 km",가솔린,"2,996 cc (367마력)",흰색,만료,[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1389,1389,벤츠  10세대  E300e 4매틱 익스클루시브???,차량번호 378조2633,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202914&gubun=I,2020.09,"20,000 km",가솔린 하이브리드,"1,991 cc (320마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1390,1390,벤츠  10세대  E300e 4매틱 익스클루시브???,차량번호 177보9342,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2190382&gubun=I,2022.02,"11,800 km",가솔린 하이브리드,"1,991 cc (320마력)",진청색 (노빅 블루),"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,등록,,,,,,,,,
1392,1392,벤츠  10세대  E450 4매틱 카브리올레 -???,차량번호 307부9977,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2198674&gubun=I,2021.03,"16,000 km",가솔린,"2,999 cc (367마력)",기타색상,"36개월 / 100,000km",[가격상담],준비중,무,무,유,무,유,유,유,유,유,유,등록,,,,,,,,,
1396,1396,벤츠  10세대  E350 4매틱 익스클루시브???,차량번호 112부1940,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204212&gubun=I,2023.00,99 km,가솔린,"1,991 cc (299마력)",검정색,"36개월 / 100,000km",[가격상담],준비중,유,무,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1398,1398,벤츠  10세대  E450 4매틱 카브리올레 -???,차량번호 06무2442,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2187267&gubun=I,2019.07,"54,300 km",가솔린,"2,996 cc (367마력)",흰색,불가,[가격상담],준비중,무,무,유,무,유,유,유,유,유,유,미등록,,,,,,,,,
1399,1399,벤츠  10세대  E53 AMG 4매틱+ -???,차량번호 353거4878,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2168044&gubun=I,2021.05,"10,000 km",가솔린,"2,999 cc (435마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1400,1400,벤츠  10세대  E250 아방가르드???,차량번호 304더8889,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203257&gubun=I,2019.12?(20년형),"31,000 km",가솔린,"1,991 cc (211마력)",흰색,만료,[가격상담],준비중,유,무,유,유,유,유,무,유,무,유,미등록,,,,,,,,,
1401,1401,벤츠  10세대  E220 d 아방가르드???,차량번호 391마3238,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204135&gubun=I,2019.10,"39,000 km",디젤,"1,950 cc (194마력)",흰색,불가,[가격상담],준비중,유,무,유,무,유,유,무,유,무,유,미등록,,,,,,,,,
1402,1402,벤츠  10세대  E350 4매틱 AMG 라인???,차량번호 107고8863,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202241&gubun=I,2020.11?(21년형),"16,900 km",가솔린,"1,991 cc (299마력)",청색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
1403,1403,벤츠  10세대  E350 4매틱 AMG 라인???,차량번호 141도7387,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205183&gubun=I,2021.04,"23,450 km",가솔린,"1,991 cc (299마력)",흰색,"36개월 / 100,000km",[가격상담],준비중,무,유,유,유,유,유,유,유,유,유,등록,,,,,,,,,
